24,79.754966,Kill Bill: Vol; 1
11353,13.191829,Bowfinger
393,50.622607,Kill Bill: Vol; 2
9618,22.787667,Tango & Cash
9374,29.498304,Death Becomes Her
8584,25.400935,Shanghai Noon
2320,17.231675,Executive Decision
58224,32.835777,Mr; Popper's Penguins
1729,17.097041,The Forbidden Kingdom
175574,14.414937,Free Birds
8077,45.856409,Alien³
8818,7.027139,Evita
8195,32.657488,Ronin
10586,12.46525,The Ghost and the Darkness
116149,39.882276,Paddington
80035,39.395881,The Watch
10632,8.634954,The Hunted
12117,7.386394,Instinct
1792,8.802525,Stuck on You
13260,10.449975,Semi-Pro
72197,23.700759,The Pirates! In an Adventure with Scientists!
3580,27.50916,Changeling
12123,20.58862,Chain Reaction
9566,4.366488,The Fan
9833,18.927463,The Phantom of the Opera
4517,15.274137,Elizabeth: The Golden Age
8202,29.954302,Æon Flux
16072,4.362535,Gods and Generals
34314,4.700024,Turbulence
19724,12.340384,Imagine That
145220,14.808304,Muppets Most Wanted
14623,9.27875,Thunderbirds
42297,22.863516,Burlesque
2841,23.05451,A Very Long Engagement
802,23.962109,Lolita
10375,12.669778,D-Tox
36586,67.169587,Blade II
11321,41.472404,Seven Pounds
70074,22.503935,Bullet to the Head
242,59.194915,The Godfather: Part III
9621,22.894898,Elizabethtown
1819,18.600367,"You, Me and Dupree"
8536,30.515175,Superman II
8046,9.053456,Gigli
1717,7.768223,All the King's Men
479,19.643365,Shaft
9444,45.565918,Anastasia
824,57.374341,Moulin Rouge!
11456,8.41856,Domestic Disturbance
261023,46.049902,Black Mass
3683,23.9366,Flags of Our Fathers
22803,49.593978,Law Abiding Citizen
285923,16.637642,Grindhouse
39437,1.453765,Beloved
1950,6.162872,Lucky You
640,73.944049,Catch Me If You Can
97630,38.306954,Zero Dark Thirty
9767,26.251217,The Break-Up
11631,30.780599,Mamma Mia!
32856,25.41929,Valentine's Day
6519,15.98212,The Dukes of Hazzard
8741,40.072583,The Thin Red Line
49520,32.015477,The Change-Up
1850,24.444186,Man on the Moon
524,40.06688,Casino
26389,27.916284,From Paris with Love
11817,15.20707,Bulletproof Monk
2123,39.001682,"Me, Myself & Irene"
9907,10.430832,Barnyard
9969,5.952527,Deck the Halls
18239,94.815867,The Twilight Saga: New Moon
808,67.298732,Shrek
38050,26.60772,The Adjustment Bureau
8367,28.803729,Robin Hood: Prince of Thieves
9390,27.039636,Jerry Maguire
72105,68.87691,Ted
2898,37.885022,As Good as It Gets
10312,35.537397,Patch Adams
109443,38.125008,Anchorman 2: The Legend Continues
2022,18.121404,Mr; Deeds
37686,37.069253,Super 8
462,30.347332,Erin Brockovich
9919,23.854701,How to Lose a Guy in 10 Days
187017,52.380982,22 Jump Street
628,50.163785,Interview with the Vampire
10201,43.849351,Yes Man
302699,45.318703,Central Intelligence
9441,16.368283,Stepmom
274167,38.616744,Daddy's Home
224141,65.90161,Into the Woods
388,45.220386,Inside Man
2112,17.457947,Payback
10329,10.755847,Congo
74465,38.629763,We Bought a Zoo
13811,32.693093,Knowing
6877,18.806031,Failure to Launch
10320,32.233713,The Ring Two
50646,37.990705,"Crazy, Stupid, Love;"
8920,17.667826,Garfield
13673,9.225166,Christmas with the Kranks
60308,46.180421,Moneyball
6950,30.397496,Outbreak
225574,83.295796,Non-Stop
13836,23.935053,Race to Witch Mountain
752,84.630969,V for Vendetta
6038,16.251204,Shanghai Knights
9975,9.894346,Curious George
11451,12.050755,Herbie Fully Loaded
12103,11.596207,Don't Say a Word
60304,53.02787,Hansel & Gretel: Witch Hunters
2251,14.382253,Unfaithful
46529,43.450266,I Am Number Four
231,16.871194,Syriana
300671,42.526529,13 Hours: The Secret Soldiers of Benghazi
228326,34.890999,The Book of Life
9754,18.186026,Firewall
66,13.576765,Absolute Power
4421,19.434672,G;I; Jane
2649,62.925175,The Game
588,32.927994,Silent Hill
10393,14.837288,The Replacements
71552,39.920035,American Reunion
9631,28.725621,The Negotiator
216282,20.566554,Into the Storm
306,20.333953,Beverly Hills Cop III
928,33.98637,Gremlins 2: The New Batch
205587,42.472324,The Judge
6623,15.931084,The Peacemaker
1577,29.880122,Resident Evil: Apocalypse
9801,28.803802,Bridget Jones: The Edge of Reason
2116,14.993459,Out of Time
9624,9.114168,On Deadly Ground
14199,12.31101,The Adventures of Sharkboy and Lavagirl
1907,41.362082,The Beach
4599,13.298205,Raising Helen
22832,19.085403,Ninja Assassin
10390,9.622345,For Love of the Game
9879,11.106006,Striptease
38579,12.25622,Marmaduke
44603,13.365715,Hereafter
11892,16.167093,Murder by Numbers
9691,23.073933,Assassins
1248,6.567065,Hannibal Rising
12220,6.22577,The Story of Us
72710,42.933027,The Host
10782,19.226763,Basic
9573,10.089065,Blood Work
4959,13.391833,The International
10061,21.637234,Escape from L;A;
10386,61.245957,The Iron Giant
421,25.237969,The Life Aquatic with Steve Zissou
316152,21.589393,Free State of Jones
11615,22.442241,The Life of David Gale
13498,6.004422,Man of the House
241554,74.64653,Run All Night
2252,35.481169,Eastern Promises
11968,14.723467,Into the Blue
10047,21.084542,The Messenger: The Story of Joan of Arc
38319,21.408222,Your Highness
69668,19.267479,Dream House
9770,3.314004,Mad City
11212,21.312186,Baby's Day Out
10533,7.44268,The Scarlet Letter
38363,12.54949,Fair Game
9923,18.394571,Domino
11863,8.189406,Jade
18501,27.631262,Gamer
109491,40.721373,Beautiful Creatures
9275,11.329727,Death to Smoochy
329833,37.253774,Zoolander 2
12634,6.397388,The Big Bounce
10416,2.275331,What Planet Are You From?
47327,30.387148,Drive Angry
15268,8.139676,Street Fighter: The Legend of Chun-Li
10796,21.746245,The One
9548,2.808428,The Adventures of Ford Fairlane
18947,31.02233,The Boat That Rocked
1900,25.170217,Traffic
89,80.972475,Indiana Jones and the Last Crusade
96724,26.38704,Anna Karenina
198184,116.700319,Chappie
9481,33.884459,The Bone Collector
4547,53.043124,Panic Room
53953,0.716764,The Tooth Fairy
6415,34.973086,Three Kings
181283,40.371098,Child 44
9896,18.60049,Rat Race
167,30.920075,K-PAX
11232,11.940711,Kate & Leopold
1636,19.348007,Bedazzled
2148,8.59075,The Cotton Club
5176,48.801089,3:10 to Yuma
260346,88.844777,Taken 3
1389,16.000178,Out of Sight
9894,19.525659,The Cable Guy
7504,1.246883,Earth
8592,7.859226,Dick Tracy
913,18.102572,The Thomas Crown Affair
11091,7.226115,Riding in Cars with Boys
1368,63.071046,First Blood
593,24.132271,Solaris
5393,10.410933,Happily N'Ever After
9095,6.067212,Mary Reilly
8874,15.401855,My Best Friend's Wedding
11467,10.698929,America's Sweethearts
320,41.322708,Insomnia
199,25.6713,Star Trek: First Contact
20533,22.581313,Jonah Hex
10684,12.971122,Courage Under Fire
1624,26.721386,Liar Liar
325789,24.672234,The Infiltrator
113464,0.146783,Inchon
888,28.964162,The Flintstones
82675,49.353524,Taken 2
4256,36.585509,Scary Movie 3
1493,32.624355,Miss Congeniality
88751,53.090422,Journey to the Center of the Earth
11130,30.002907,The Princess Diaries 2: Royal Engagement
9944,17.923254,The Pelican Brief
10731,17.746719,The Client
7350,31.305336,The Bucket List
9869,19.637704,Patriot Games
4379,10.411996,Monster-in-Law
146233,88.496873,Prisoners
2034,52.081131,Training Day
926,30.816341,Galaxy Quest
4248,35.376971,Scary Movie 2
64328,17.047276,The Muppets
36647,43.815492,Blade
7214,23.234651,Coach Carter
1537,17.270539,Changing Lanes
9360,27.684779,Anaconda
6282,26.79781,Coyote Ugly
508,37.073127,Love Actually
9487,87.350802,A Bug's Life
768,26.134678,From Hell
2636,16.582709,The Specialist
10478,10.731574,Tin Cup
27983,2.094151,"Yours, Mine and Ours"
9981,8.99269,Kicking & Screaming
7453,51.742065,The Hitchhiker's Guide to the Galaxy
15045,7.157635,Fat Albert
7737,12.06538,Resident Evil: Extinction
232672,44.120328,Blended
17379,6.156015,Last Holiday
8987,12.362876,The River Wild
11359,11.095914,The Indian in the Cupboard
82525,31.856589,Savages
9759,24.459948,Cellular
9486,28.029015,Johnny English
9906,20.239061,The Ant Bully
841,25.876582,Dune
4688,11.872841,Across the Universe
4148,20.360549,Revolutionary Road
2207,32.31022,16 Blocks
9381,27.568194,Babylon A;D;
9625,6.250282,The Glimmer Man
9304,11.120344,Multiplicity
20856,13.707183,Aliens in the Attic
5955,12.495436,The Pledge
9899,6.803965,The Producers
9826,9.025236,The Phantom
21355,7.524671,All the Pretty Horses
10858,3.770161,Nixon
11439,21.118196,The Ghost Writer
9457,6.513856,Deep Rising
12412,11.387408,Miracle at St; Anna
1494,9.950505,Curse of the Golden Flower
13184,14.813057,Bangkok Dangerous
2185,5.201688,Big Trouble
6639,5.361699,Love in the Time of Cholera
38153,3.848893,Shadow Conspiracy
58233,35.6585,Johnny English Reborn
116977,5.258726,Foodfight!
68734,62.01056,Argo
5503,54.884297,The Fugitive
27573,33.747825,The Bounty Hunter
819,16.245068,Sleepers
1369,38.653969,Rambo: First Blood Part II
9623,3.937352,The Juror
10895,46.007991,Pinocchio
10935,5.380124,Heaven's Gate
834,49.020045,Underworld: Evolution
228066,24.821138,Victor Frankenstein
711,19.043286,Finding Forrester
10468,5.418921,28 Days
10027,25.999888,Unleashed
11812,18.65632,The Sweetest Thing
37233,23.736535,The Firm
37950,21.75433,Charlie St; Cloud
27582,44.094856,The Mechanic
64688,62.714026,21 Jump Street
509,28.969151,Notting Hill
7443,31.789029,Chicken Run
5966,33.238296,Along Came Polly
11066,6.420434,Boomerang
136795,37.654688,The Heat
8095,13.244365,Cleopatra
87826,26.799913,Here Comes the Boom
11560,14.046705,High Crimes
25189,3.844926,The Mirror Has Two Faces
2637,14.733513,The Mothman Prophecies
18480,16.122168,Brüno
709,28.22119,Licence to Kill
49730,45.151657,Red Riding Hood
2749,15.205371,15 Minutes
9607,14.587367,Super Mario Bros;
1830,34.828241,Lord of War
79,23.607392,Hero
54054,19.438503,One for the Money
228967,74.168016,The Interview
46528,7.349497,The Warrior's Way
27936,7.663515,Micmacs
65,32.798571,8 Mile
280391,5.794466,Why I Did (Not) Eat My Father
9476,36.670399,A Knight's Tale
10610,14.653718,The Medallion
745,73.085576,The Sixth Sense
49527,34.041407,Man on a Ledge
73937,9.419726,The Big Year
1885,28.456572,The Karate Kid
168672,49.664128,American Hustle
18240,36.238968,The Proposal
10398,19.439386,Double Jeopardy
165,43.345252,Back to the Future Part II
240832,115.241998,Lucy
216015,98.755657,Fifty Shades of Grey
12279,21.998734,Spy Kids 3-D: Game Over
1645,25.219805,A Time to Kill
11007,26.516624,Cheaper by the Dozen
193756,37.084384,Lone Survivor
11287,21.661028,A League of Their Own
259693,68.794673,The Conjuring 2
37799,69.27822,The Social Network
10184,26.253357,He's Just Not That Into You
4257,32.549282,Scary Movie 4
4234,24.992057,Scream 3
196,45.769562,Back to the Future Part III
257091,36.301202,Get Hard
6114,45.022964,Dracula
24803,22.853006,Julie & Julia
109410,31.884559,42
1213,31.385257,The Talented Mr; Ripley
100042,67.767785,Dumb and Dumber To
9036,24.287306,Eight Below
257211,53.114573,The Intern
323675,25.136082,Ride Along 2
9361,37.776566,The Last of the Mohicans
1677,21.743321,Ray
187,66.003433,Sin City
7461,24.862767,Vantage Point
16538,25.391899,"I Love You, Man"
9889,29.854773,Shallow Hal
820,26.82041,JFK
11565,17.61292,Big Momma's House 2
6073,21.021809,The Mexican
16996,52.571674,17 Again
193610,34.519636,The Other Woman
19912,32.478077,The Final Destination
296098,48.445978,Bridge of Spies
8007,24.012986,Behind Enemy Lines
32823,17.869443,Get Him to the Greek
4380,14.231899,Shall We Dance?
11551,23.088571,Small Soldiers
10336,19.833664,Spawn
11362,26.595983,The Count of Monte Cristo
50348,26.072228,The Lincoln Lawyer
48138,38.643914,Unknown
1124,74.440708,The Prestige
227159,82.185281,Horrible Bosses 2
68179,18.14218,Escape from Planet Earth
1579,41.570047,Apocalypto
708,23.331459,The Living Daylights
34851,47.649554,Predators
9930,7.519433,Legal Eagles
1586,32.908414,Secret Window
2044,29.88736,The Lake House
9913,29.105407,The Skeleton Key
71864,16.394452,The Odd Life of Timothy Green
10761,19.574774,Made of Honor
209451,14.199933,Jersey Boys
11975,12.229516,The Rainmaker
4970,27.303608,Gothika
11831,3.698276,Amistad
9096,7.021871,Medicine Man
440,39.381913,Aliens vs Predator: Requiem
11011,14.398356,Ri¢hie Ri¢h
10641,8.680334,Autumn in New York
11172,17.659032,Music and Lyrics
39513,43.151268,Paul
82687,15.283444,The Guilt Trip
41446,35.21926,Scream 4
8224,25.580272,8MM
10537,10.794175,The Doors
225886,72.641296,Sex Tape
10385,3.415534,Hanging Up
55779,38.555482,Final Destination 5
10154,6.786117,Mickey Blue Eyes
10647,24.313684,Pay It Forward
11431,9.965073,Fever Pitch
8457,15.055732,Drillbit Taylor
188161,32.808675,A Million Ways to Die in the West
8850,8.178203,The Shadow
64685,31.066874,Extremely Loud & Incredibly Close
38357,22.491388,Morning Glory
10060,12.885985,Get Rich or Die Tryin'
11398,7.832337,The Art of War
1833,10.433667,Rent
10391,3.321949,Bless the Child
8970,4.842626,The Out-of-Towners
9306,13.210898,The Island of Dr; Moreau
11370,3.296933,The Musketeer
12184,22.939557,The Other Boleyn Girl
1921,19.372805,Sweet November
1683,13.445697,The Reaping
203,17.002096,Mean Streets
11858,4.516953,Renaissance Man
62835,33.785969,Colombiana
18937,16.059443,Quest for Camelot
13536,3.476966,City By The Sea
15556,5.778724,At First Sight
10718,7.360793,Torque
11062,3.621837,City Hall
10802,14.513305,Showgirls
1887,22.364549,Marie Antoinette
6071,6.90894,Kiss of Death
10461,4.494788,Get Carter
80278,47.559928,The Impossible
12704,2.410546,Ishtar
10315,41.258956,Fantastic Mr; Fox
16643,8.980846,Life or Something Like It
2687,7.222985,Memoirs of an Invisible Man
194,73.720244,Amélie
11025,10.0403,New York Minute
8849,15.219263,Alfie
78698,8.303696,Big Miracle
30943,4.746085,The Deep End of the Ocean
9544,6.756886,FearDotCom
24418,16.424807,Cirque du Freak: The Vampire's Assistant
7288,15.590001,Duplex
14655,5.483671,Soul Men
24575,1.630541,Raise the Titanic
10366,14.566664,Universal Soldier: The Return
19898,28.353517,Pandorum
4965,9.579975,Impostor
15074,2.911819,Extreme Ops
56715,10.844882,Just Visiting
1272,51.502884,Sunshine
72358,13.119133,A Thousand Words
20542,4.238482,Delgo
266396,26.935458,The Gunman
9978,16.282962,Stormbreaker
8271,31.690456,Disturbia
10428,17.842246,Hackers
5353,8.048305,The Hunting Party
11934,14.188982,The Hudsucker Proxy
14392,6.884467,The Warlords
19495,8.212018,Nomad: The Warrior
110415,64.238688,Snowpiercer
77459,17.375562,A Monster in Paris
26486,6.7698,The Last Shot
9495,44.690107,The Crow
256040,16.254032,Baahubali: The Beginning
24420,37.492928,The Time Traveler's Wife
1257,18.678415,Because I Said So
62214,27.908783,Frankenweenie
16320,45.388937,Serenity
8842,2.817364,Against the Ropes
9531,22.164202,Superman III
64807,21.362949,Grudge Match
12289,14.8375,Red Cliff
11529,18.256028,Sweet Home Alabama
20943,22.332927,The Ugly Truth
9099,5.417787,Sgt; Bilko
9488,24.085144,Spy Kids 2: The Island of Lost Dreams
193,14.779041,Star Trek: Generations
44865,19.947265,The Grandmaster
55787,16.801218,Water for Elephants
257932,5.057695,Dragon Nest: Warriors' Dawn
10400,20.825781,The Hurricane
1957,11.500783,Enough
10833,13.932203,Heartbreakers
256961,41.258487,Paul Blart: Mall Cop 2
5852,6.454634,Angel Eyes
12312,5.257009,Joe Somebody
622,30.359164,The Ninth Gate
11306,3.426555,Extreme Measures
12508,11.60815,Rock Star
25793,18.664624,Precious
10534,10.047579,White Squall
1091,52.731379,The Thing
87421,46.630062,Riddick
10871,4.131546,Switchback
13503,5.641978,Texas Rangers
13600,23.465539,City of Ember
68722,25.682509,The Master
14324,6.760922,Virgin Territory
14325,3.87823,The Express
299687,57.889964,The 5th Wave
312221,57.773583,Creed
23168,24.218358,The Town
76494,27.009723,What to Expect When You're Expecting
4944,31.941347,Burn After Reading
10488,14.353279,Nim's Island
96721,33.003828,Rush
334,30.993736,Magnolia
23742,25.825771,Cop Out
259694,46.078371,How to Be Single
62837,6.63839,Dolphin Tale
8966,127.084938,Twilight
8470,27.465433,John Q
11001,16.865782,Blue Streak
138832,100.348805,We're the Millers
16911,2.785832,The Inhabited Island
2163,9.176339,Breakdown
36670,23.380757,Never Say Never Again
23048,33.926473,Hot Tub Time Machine
227735,6.967857,Dolphin Tale 2
2155,11.470135,Reindeer Games
8409,19.854932,A Man Apart
222936,29.652536,Aloha
31908,8.102925,Ghosts of Mississippi
10219,2.79483,Snow Falling on Cedars
48171,11.492474,The Rite
782,70.398356,Gattaca
75531,1.068453,Isn't She Great
11802,6.293217,Space Chimps
9776,3.457194,Head of State
18785,82.21166,The Hangover
365222,19.167377,Ip Man 3
817,18.316151,Austin Powers: The Spy Who Shagged Me
268,44.104469,Batman
45054,6.668679,There Be Dragons
943,36.172182,Lethal Weapon 3
22881,25.767395,The Blind Side
10054,21.543389,Spy Kids
51540,50.309843,Horrible Bosses
44264,49.292384,True Grit
350,83.893257,The Devil Wears Prada
152,24.616634,Star Trek: The Motion Picture
109431,34.005726,Identity Thief
1598,27.714043,Cape Fear
8065,45.149948,21
271718,72.774941,Trainwreck
11638,3.74263,Guess Who
409,29.381878,The English Patient
2118,24.860326,L;A; Confidential
11459,11.041659,Sky High
10806,11.897925,In & Out
9348,23.607071,Species
377,38.204158,A Nightmare on Elm Street
8843,25.413955,The Cell
9313,28.98027,The Man in the Iron Mask
39486,9.525037,Secretariat
1273,18.39217,TMNT
13920,9.254647,Radio
50544,40.526587,Friends with Benefits
325133,50.179171,Neighbors 2: Sorority Rising
140823,31.957947,Saving Mr; Banks
1883,19.822791,Malcolm X
89492,38.429648,This Is 40
22949,13.707843,Old Dogs
12437,51.927471,Underworld: Rise of the Lycans
2959,14.503568,License to Wed
9957,6.74556,The Benchwarmers
11648,11.120167,Must Love Dogs
9366,40.370442,Donnie Brasco
1576,40.715623,Resident Evil
609,36.230204,Poltergeist
5516,23.666229,The Ladykillers
13051,25.903237,Max Payne
49530,60.231382,In Time
34806,18.38292,The Back-Up Plan
49022,14.029012,Something Borrowed
11469,15.913783,Black Knight
23479,6.889633,The Bad News Bears
11667,19.286099,Street Fighter
423,50.587541,The Pianist
2447,3.721272,The Nativity Story
10066,17.157738,House of Wax
2288,22.636908,Closer
88794,28.069419,J; Edgar
13515,19.774543,Mirrors
11979,11.644243,Queen of the Damned
169,27.934978,Predator 2
8090,12.677505,Untraceable
11622,8.737058,Blast from the Past
3604,12.343507,Flash Gordon
9541,14.699342,Jersey Girl
94348,14.513243,Alex Cross
8197,5.525544,Midnight in the Garden of Good and Evil
336004,15.079993,Heist
35019,23.835055,Nanny McPhee and the Big Bang
10410,5.926966,Hoffa
8836,25.454549,The X Files: I Want to Believe
14442,22.71592,Ella Enchanted
321741,35.120736,Concussion
59965,19.893646,Abduction
14175,14.051852,Valiant
11004,9.011729,Wonder Boys
11918,19.088655,Superhero Movie
98357,29.490057,Broken City
10012,11.195593,Cursed
49526,17.709888,Premium Rush
268920,18.262017,Hot Pursuit
9093,10.10364,The Four Feathers
119283,28.670477,Parker
11823,16.736734,Wimbledon
35169,13.668633,Furry Vengeance
118957,9.780588,Bait
849,9.904881,Krull
4515,9.789027,Lions for Lambs
18886,6.81729,Flight of the Intruder
6575,10.73522,Walk Hard: The Dewey Cox Story
6440,11.1399,The Shipping News
13496,6.727949,American Outlaws
18320,16.343317,The Young Victoria
22787,14.818718,Whiteout
8967,43.862456,The Tree of Life
37498,2.706207,Knock Off
144336,27.903999,Sabotage
9616,3.746806,The Order
13056,17.112498,Punisher: War Zone
14113,10.304172,Zoom
285783,37.335721,The Walk
49478,0.912395,Warriors of Virtue
9726,16.782471,A Good Year
20763,3.503408,Radio Flyer
9702,9.122828,Bound by Honor
9311,5.419181,Smilla's Sense of Snow
9280,9.07278,Femme Fatale
26843,2.864979,Lion of the Desert
11876,2.877488,The Horseman on the Roof
22267,5.516207,Ride with the Devil
45958,13.930763,Biutiful
1969,20.27704,Bandidas
310706,0.126738,Black Water Transit
198663,131.815575,The Maze Runner
239573,16.832312,Unfinished Business
10436,9.133747,The Age of Innocence
1381,24.606012,The Fountain
2162,3.276912,Chill Factor
127493,16.830184,Stolen
12429,39.58676,Ponyo
228205,41.946523,The Longest Ride
2900,20.697556,The Astronaut's Wife
21311,1.656695,I Dreamed of Africa
77875,17.932561,Playing for Keeps
192136,15.50957,Mandela: Long Walk to Freedom
18254,4.602185,Reds
881,40.379966,A Few Good Men
10877,12.601306,Exit Wounds
9600,24.389194,Big Momma's House
202575,12.867326,Thunder and the House of Magic
71469,23.328823,The Darkest Hour
85446,29.775441,Step Up Revolution
326,19.642328,Snakes on a Plane
10685,7.339908,The Watcher
7220,35.099611,The Punisher
9763,16.541791,Goal!: The Dream Begins
72387,31.92695,Safe
12596,9.060642,Pushing Tin
1892,46.509071,Return of the Jedi
13460,21.538222,Doomsday
8055,33.923786,The Reader
50647,20.908494,Wanderlust
10719,16.901954,Elf
9294,15.039407,Phenomenon
11888,13.655735,Snow Dogs
9647,21.620317,Scrooged
9353,14.642055,Nacho Libre
55721,17.107065,Bridesmaids
109414,38.21708,This Is the End
10307,14.993169,Stigmata
11978,24.147269,Men of Honor
22907,18.47242,Takers
87567,18.84332,The Big Wedding
38322,15.901137,"Big Mommas: Like Father, Like Son"
45612,59.19888,Source Code
7305,14.48851,Alive
3594,23.197408,The Number 23
157841,10.651202,The Young and Prodigious T;S; Spivet
11519,10.032626,1941
12920,6.048743,Dreamer: Inspired By a True Story
59,34.628738,A History of Violence
9335,47.5612,Transporter 2
12106,16.473355,The Quick and the Dead
11141,6.201404,Laws of Attraction
8649,15.560918,Bringing Out the Dead
31867,25.799697,Repo Men
10253,4.822033,Dragon Wars: D-War
3587,3.379454,Bogus
124459,26.9385,The Incredible Burt Wonderstone
24662,4.098444,Cats Don't Dance
32274,4.901553,Cradle Will Rock
182,5.347936,The Good German
5494,4.120549,George and the Dragon
28,49.973462,Apocalypse Now
38073,13.611544,Going the Distance
2054,6.775294,Mr; Holland's Opus
302156,27.891012,Criminal
606,13.864975,Out of Africa
87502,42.213765,Flight
698,29.887404,Moonraker
120467,74.417456,The Grand Budapest Hotel
11313,7.06762,Hearts in Atlantis
6488,15.895661,Arachnophobia
10559,19.258041,Frequency
296099,47.753598,Vacation
8012,15.585138,Get Shorty
1574,32.217425,Chicago
9032,34.86859,Big Daddy
2770,36.432598,American Pie 2
862,73.640445,Toy Story
1637,49.526736,Speed
72570,26.780961,The Vow
27569,6.487344,Extraordinary Measures
10637,25.996219,Remember the Titans
1669,46.212155,The Hunt for Red October
132363,32.105328,The Butler
9472,41.156217,DodgeBall: A True Underdog Story
2907,37.179547,The Addams Family
9273,34.391792,Ace Ventura: When Nature Calls
9880,40.176265,The Princess Diaries
2925,10.704596,The First Wives Club
807,79.579532,Se7en
17654,63.13678,District 9
11836,27.870755,The SpongeBob SquarePants Movie
322,31.242999,Mystic River
70,70.456012,Million Dollar Baby
9535,29.415229,Analyze This
11036,55.109138,The Notebook
6557,30.695228,27 Dresses
18126,13.788422,Hannah Montana: The Movie
16340,4.590277,Rugrats in Paris: The Movie
10333,3.845231,The Prince of Tides
4476,26.952727,Legends of the Fall
22947,33.704181,Up in the Air
2755,19.925026,About Schmidt
82654,43.742241,Warm Bodies
59967,46.377628,Looper
16300,9.166658,Down to Earth
9598,34.36645,Babe
82696,12.967137,Hope Springs
9870,50.670253,Forgetting Sarah Marshall
8292,24.694551,Four Brothers
8780,11.409124,Baby Mama
9715,7.922716,Hope Floats
10521,33.385429,Bride Wars
10762,8.584398,Without a Paddle
10096,41.569541,13 Going on 30
59436,43.753585,Midnight in Paris
227783,18.568021,The Nut Job
4133,28.350529,Blow
10207,10.81051,Message in a Bottle
172,19.578249,Star Trek V: The Final Frontier
21972,5.73667,Like Mike
36593,28.624038,The Naked Gun 33⅓: The Final Insult
707,27.230493,A View to a Kill
533,30.380747,The Curse of the Were-Rabbit
6023,29.489274,P;S; I Love You
6439,8.058109,Racing Stripes
4347,33.369305,Atonement
37056,16.52083,Letters to Juliet
4105,11.19602,Black Rain
76489,14.585968,The Three Stooges
3933,43.571612,Corpse Bride
9918,8.305085,Glory Road
273481,55.424027,Sicario
307081,65.364452,Southpaw
16871,45.083509,Drag Me to Hell
293863,82.052056,The Age of Adaline
13156,15.011624,Secondhand Lions
41233,25.060342,Step Up 3D
9266,11.42943,Blue Crush
1262,32.26789,Stranger Than Fiction
4513,33.394082,30 Days of Night
22970,73.987775,The Cabin in the Woods
7278,10.608998,Meet the Spartans
9013,12.821329,Midnight Run
865,30.131498,The Running Man
10776,12.113235,Little Shop of Horrors
50456,31.191975,Hanna
9823,11.916389,Mortal Kombat: Annihilation
59861,20.355458,Larry Crowne
133805,63.848541,Carrie
12763,8.999675,Take the Lead
9766,9.278361,Gridiron Gang
14034,7.185212,What's the Worst That Could Happen?
12244,55.806402,9
109421,48.237797,Side Effects
11137,17.943945,The Prince & Me
51162,19.143721,Winnie the Pooh
10152,15.67747,Dumb and Dumberer: When Harry Met Lloyd
9452,4.52363,Bulworth
239566,13.064264,Get on Up
53113,2.644427,One True Thing
9271,5.301589,Virtuosity
4474,20.252143,My Super Ex-Girlfriend
184346,29.359201,Deliver Us from Evil
48340,20.063165,Sanctum
14846,6.246199,Little Black Book
72207,27.71063,The Five-Year Engagement
16232,2.850896,Mr; 3000
43539,34.421696,The Next Three Days
9920,15.89534,Ultraviolet
8978,18.706504,Assault on Precinct 13
11702,9.607391,The Replacement Killers
18550,2.77255,Fled
8869,17.834976,Eight Legged Freaks
43347,20.236951,Love & Other Drugs
3489,16.883429,88 Minutes
9701,12.779201,North Country
2122,14.729386,The Whole Ten Yards
37707,23.227877,Splice
10658,11.374306,Howard the Duck
13150,10.703602,Pride and Glory
9042,10.756266,The Cave
17813,4.352422,Alex & Emma
11208,9.301562,Wicker Park
58151,18.27083,Fright Night
11400,19.106154,The New World
10350,5.259585,Wing Commander
28902,3.226243,In Dreams
14164,21.677732,Dragonball Evolution
76640,43.882857,The Last Stand
11058,12.10235,Godsend
14844,3.362045,Chasing Liberty
57089,10.694417,Hoodwinked Too! Hood VS; Evil
1947,6.353971,An Unfinished Life
8054,37.181019,The Imaginarium of Doctor Parnassus
46829,4.952735,Barney's Version
146238,22.975918,Runner Runner
9989,8.359599,Antitrust
9665,16.102271,Glory
311,49.336397,Once Upon a Time in America
102362,29.647844,Dead Man Down
11162,12.467267,The Merchant of Venice
6016,2.774811,The Good Thief
17186,3.71305,Supercross
13967,8.386432,Miss Potter
2008,3.866026,The Promise
9053,12.790408,DOA: Dead or Alive
4512,35.53352,The Assassination of Jesse James by the Coward Robert Ford
76349,4.065212,1911
31203,20.362025,Little Nicholas
265208,48.0343,Wild Card
45610,13.268936,Machine Gun Preacher
50135,8.010046,Animals United
1874,12.257654,Goodbye Bafana
271331,6.036684,United Passions
215211,10.958697,Grace of Monaco
367961,2.625594,Savva; Heart of the Warrior
10955,2.981047,Ripley's Game
223702,66.242737,Sausage Party
254470,71.496894,Pitch Perfect 2
69,35.580032,Walk the Line
4967,8.085872,Keeping the Faith
9449,10.364582,The Borrowers
11499,16.87784,Frost/Nixon
4912,18.165957,Confessions of a Dangerous Mind
12771,8.93941,Serving Sara
323676,20.55509,The Boss
12506,3.735723,Cry Freedom
24071,4.310168,Mumford
11249,12.653831,Seed of Chucky
9667,24.240361,The Jacket
812,92.982009,Aladdin
277216,61.76233,Straight Outta Compton
87,66.976776,Indiana Jones and the Temple of Doom
14444,7.981116,The Rugrats Movie
2043,21.252797,Along Came a Spider
315664,19.237254,Florence Foster Jenkins
