865,79,"2003-04-21","2012-08-14"
748,79,"2003-07-31","2012-08-14"
328,79,"2011-09-22","2012-02-14"
107,79,"2011-09-22","2012-07-24"
568,79,"2003-08-17","2012-08-06"
593,120,"2003-01-02","2011-03-24"
1160,120,"2003-03-01","2011-03-24"
497,120,"2003-02-12","2011-03-24"
681,120,"2003-07-31","2011-03-24"
813,120,"2003-07-04","2011-03-24"
668,121,"2010-08-01","2012-06-03"
507,121,"2010-10-16","2012-06-03"
62,7,"2013-01-12",
122,10,"2012-07-26",
617,123,"2012-04-02","2013-02-09"
4715,142,"2013-01-07",
641,123,"2012-02-09","2013-02-09"
498,123,"2012-02-09","2013-02-09"
959,123,"2012-02-09","2012-05-12"
314,68,"2013-01-12","2013-05-03"
322,68,"2013-01-12","2013-03-28"
1974,15,"2000-05-13",
38,38,"2013-01-17",
2020,47,"2011-07-14","2012-11-03"
2020,17,"2012-12-19","2013-07-31"
5,12,"2013-01-14",
1692,15,"2000-07-07",
1704,124,"2012-05-19","2012-12-23"
1700,124,"2012-07-06","2012-09-09"
185,124,"2012-05-17","2012-08-01"
42,35,"2013-01-15",
86,35,"2013-01-15",
243,39,"2013-01-16",
704,125,"2011-09-13","2012-09-09"
273,125,"2012-05-04","2012-11-11"
183,125,"2011-09-13","2011-12-12"
645,20,"2012-06-29",
2209,1,"2010-12-10",
293,18,"2011-02-04",
499,7,"2011-03-18","2013-03-26"
527,127,"2011-02-19",
588,127,"2011-01-27","2012-09-24"
50,127,"2011-03-17","2011-11-25"
383,37,"2012-06-01","2012-12-17"
66,39,"2013-02-01",
201,37,"2011-06-15","2012-12-17"
357,37,"2012-05-01","2012-12-17"
586,37,"2011-09-19","2012-12-19"
665,37,"2011-12-07","2013-02-02"
188,111,"2013-01-23","2013-05-01"
423,46,"2012-01-06","2012-08-05"
270,128,"2013-01-21",
395,128,"2013-01-20",
2417,93,"2010-08-11","2012-06-27"
151,20,"2013-01-25",
117,2,"2013-01-26",
2220,6,"2012-11-23","2013-07-11"
2221,6,"2012-10-28","2013-08-07"
2270,6,"2012-11-14","2013-08-07"
461,129,"2012-12-07",
169,57,"2013-01-27",
98,39,"2013-01-27","2013-09-23"
646,68,"2013-01-27","2013-01-31"
69,30,"2012-05-18","2012-09-08"
448,30,"2010-03-12","2011-09-18"
289,30,"2011-01-10","2011-01-21"
72,30,"2010-06-05","2010-12-20"
559,30,"2010-08-08","2011-03-31"
884,19,"2013-01-29",
274,130,"2013-01-29",
32,17,"2013-01-30",
57,17,"2013-01-30","2013-08-07"
18,17,"2013-01-30",
59,17,"2013-01-30",
2567,14,"2000-06-20",
2568,9,"2013-03-13",
2572,13,"2000-03-29","2013-09-01"
2573,14,"2000-08-19","2013-09-01"
82,131,"2011-06-16","2011-07-18"
261,131,"2011-03-25","2011-12-01"
149,131,"2010-12-11","2011-07-21"
573,131,"2011-03-25","2011-07-18"
514,131,"2011-03-25","2011-11-01"
573,4,"2011-07-18","2012-03-14"
173,4,"2011-07-18","2012-06-04"
167,64,"2013-02-02",
15,64,"2013-02-02",
1394,64,"2013-02-02","2013-09-01"
127,64,"2013-02-02",
209,64,"2013-02-02",
433,64,"2013-02-02",
532,64,"2013-02-02",
462,64,"2013-02-02",
836,64,"2013-02-02",
344,64,"2013-02-02",
344,37,"2011-07-19","2013-02-02"
1909,102,"2010-05-12","2013-08-19"
1795,3,"2011-01-16","2013-06-23"
219,22,"2013-02-14","2013-07-17"
1794,8,"2011-03-31","2013-07-31"
2211,8,"2011-06-03","2013-07-31"
915,132,"2013-02-07","2013-08-09"
230,132,"2012-12-03","2013-05-11"
2574,2,"2010-11-09",
267,133,"2010-07-11","2012-03-21"
17,2,"2013-02-25",
715,134,"2010-07-28",
250,135,"2013-03-01",
4098,135,"2010-12-02",
728,135,"2010-12-11",
1047,135,"2011-01-18",
1487,135,"2010-11-18",
689,135,"2011-05-10",
448,136,"2012-05-07",
348,136,"2012-10-15",
369,136,"2012-05-01",
1134,136,"2010-06-13",
442,137,"2011-08-10",
3140,138,"2012-09-10",
4115,138,"2012-09-10",
1888,138,"2012-09-10",
1948,138,"2012-09-10",
747,138,"2012-09-29",
882,138,"2013-01-02",
128,34,"2013-03-03",
3557,6,"2013-03-05","2013-08-07"
276,41,"2011-09-10",
1813,140,"2013-03-09",
74,4,"2013-03-13",
311,48,"2013-03-12",
2088,102,"2012-10-24","2013-08-19"
998,142,"2013-01-13","2013-09-19"
480,142,"2012-09-17",
224,89,"2013-03-16",
215,20,"2013-03-19","2013-06-29"
414,34,"2013-03-19",
382,45,"2011-07-14",
406,68,"2010-07-21","2013-05-03"
2032,1,"2011-11-13",
1458,64,"2013-02-14",
2494,22,"2013-03-24",
588,90,"2013-03-12","2013-04-14"
1756,12,"2013-03-13",
96,20,"2013-03-26",
82,40,"2013-03-28",
106,40,"2013-03-28",
1756,16,"2012-03-01","2013-01-03"
1656,68,"2013-04-02","2013-05-01"
172,146,"2013-04-09",
1304,145,"2012-06-15",
4458,145,"2013-03-12",
2138,145,"2012-03-31","2013-06-27"
260,145,"2012-04-03","2012-07-12"
1491,145,"2012-04-12","2012-08-17"
115,146,"2013-04-09","2013-08-31"
102,146,"2013-04-09",
346,146,"2013-04-09",
1058,146,"2013-04-09",
346,146,"2011-04-11","2011-12-30"
404,146,"2011-04-11","2011-12-30"
115,146,"2011-04-11","2011-12-30"
89,147,"2013-04-12",
103,148,"2013-04-13",
1779,57,"2013-04-16",
1655,39,"2013-04-19","2013-09-23"
4145,4,"2011-09-08",
476,38,"2013-04-21",
4625,142,"2012-05-09",
764,149,"2012-07-30",
470,149,"2011-05-03",
1026,149,"2012-02-11",
904,149,"2011-07-31",
1893,150,"2010-08-23",
246,150,"2013-02-24",
1467,150,"2010-07-29","2013-05-03"
191,89,"2013-04-24",
174,28,"2013-04-26",
33,10,"2013-04-26",
4678,27,"2013-04-23",
238,151,"2013-05-07",
315,151,"2013-05-07",
88,31,"2011-09-18","2012-08-24"
1368,152,"2013-04-14",
314,152,"2013-05-08",
580,135,"2013-05-13",
185,135,"2013-05-15",
146,33,"2013-05-17",
322,57,"2013-05-19",
21,4,"2013-05-22",
204,153,"2013-05-23",
481,153,"2013-05-23","2013-09-01"
165,153,"2013-05-23","2013-09-06"
1043,153,"2013-05-23",
451,153,"2013-05-23",
1241,153,"2013-05-23",
272,55,"2013-05-27",
4650,135,"2013-05-27",
1760,11,"2011-05-12",
596,34,"2013-05-28",
4720,27,"2011-04-30",
50,22,"2013-05-30",
52,22,"2013-05-30",
283,27,"2013-05-31",
84,64,"2013-06-05",
2155,155,"2013-04-10",
1884,155,"2013-04-26",
4740,155,"2013-06-04",
321,38,"2013-06-10",
4751,155,"2013-06-04",
2140,57,"2013-05-01",
132,3,"2013-06-23",
237,156,"2013-06-20",
1656,156,"2013-05-01","2013-07-20"
757,156,"2013-01-05","2013-03-01"
1813,156,"2012-10-24","2013-01-02"
274,156,"2012-08-05","2012-09-05"
1708,9,"2013-06-26",
4455,150,"2013-06-27",
4595,150,"2013-06-27",
2138,64,"2013-06-27",
75,147,"2013-06-27",
362,157,"2010-09-26",
955,31,"2010-11-30",
420,31,"2010-12-10","2012-01-07"
589,156,"2013-07-01",
884,78,"2011-12-13","2012-03-22"
2049,57,"2012-10-15","2013-08-16"
118,111,"2013-07-10","2013-09-18"
25,14,"2013-07-10",
161,162,"2013-08-05",
910,83,"2011-10-08","2012-10-16"
2221,83,"2012-03-07","2012-10-16"
1655,83,"2012-03-07","2012-07-01"
910,158,"2013-07-14",
1093,158,"2013-07-14","2013-08-03"
220,14,"2013-07-18",
1656,159,"2013-07-20",
292,160,"2013-04-28","2013-08-18"
241,156,"2012-07-03","2013-07-22"
245,39,"2013-08-10",
200,33,"2013-07-23",
458,1,"2013-07-31",
505,4,"2013-07-31",
1682,7,"2013-07-31",
203,4,"2013-07-31",
2006,4,"2011-09-15","2013-07-31"
29,135,"2013-08-01",
1653,57,"2013-08-01",
3277,36,"2010-11-12",
761,162,"2013-08-05",
1308,162,"2013-08-05",
4590,64,"2011-06-26",
2049,114,"2013-08-16",
915,114,"2013-08-09",
5265,1,"2012-02-13",
1663,20,"2013-08-18",
292,163,"2013-08-18",
363,163,"2013-08-18",
757,156,"2013-08-23",
4077,156,"2013-08-23",
5260,155,"2013-08-22",
48,26,"2013-09-01",
1525,13,"2000-03-24","2013-08-31"
186,12,"2013-08-31",
1652,17,"2013-09-01",
2573,17,"2013-09-01",
1394,17,"2013-09-01",
115,19,"2013-09-01",
2211,13,"2013-09-01",
219,39,"2013-09-06",
165,165,"2013-09-06",
1093,165,"2013-08-03",
481,165,"2013-09-01",
1018,39,"2013-09-09",
590,159,"2013-07-24",
4349,159,"2013-07-21",
1077,159,"2013-07-19",
63,10,"2013-09-16",
5172,114,"2013-09-17",
2288,114,"2013-09-17",
575,166,"2013-09-13",
1018,166,"2012-08-24","2013-09-09"
1655,135,"2013-09-23",
